player_id,web_name,position,team,round,total_points,minutes,xG,xA,xGI,ict_index,was_home,opponent_team,team_strength
158,Georginio,3,6,8,7,70,0.05,0.28,0.33,7.2,True,15,6
158,Georginio,3,6,9,2,78,0.00,0.07,0.07,2.2,False,14,6
158,Georginio,3,6,10,3,90,0.03,0.47,0.50,1.3,True,11,6
158,Georginio,3,6,11,2,74,0.00,0.04,0.04,0.8,False,8,6
158,Georginio,3,6,12,2,88,0.06,0.02,0.08,5.1,True,5,6
158,Georginio,3,6,13,4,55,0.41,0.07,0.48,2.9,False,16,6
158,Georginio,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
158,Georginio,3,6,15,8,90,0.48,0.18,0.66,15.2,True,19,6
158,Georginio,3,6,16,2,81,0.03,0.18,0.21,0.0,False,12,6
159,March,3,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
159,March,3,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
159,March,3,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
159,March,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
159,March,3,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
159,March,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
159,March,3,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
159,March,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
159,March,3,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
159,March,3,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
159,March,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
159,March,3,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
159,March,3,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
159,March,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
159,March,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
159,March,3,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
160,Minteh,3,6,1,3,68,0.09,0.02,0.11,1.5,True,10,6
160,Minteh,3,6,2,2,90,0.08,0.55,0.63,8.8,False,9,6
160,Minteh,3,6,3,4,90,0.20,0.03,0.23,5.4,True,13,6
160,Minteh,3,6,4,6,90,0.14,0.15,0.29,8.3,False,4,6
160,Minteh,3,6,5,9,75,0.74,0.00,0.74,9.1,True,18,6
160,Minteh,3,6,6,5,90,0.36,0.24,0.60,7.1,False,7,6
160,Minteh,3,6,7,2,90,0.01,0.24,0.25,9.4,False,20,6
160,Minteh,3,6,8,2,89,0.11,0.27,0.38,5.5,True,15,6
160,Minteh,3,6,9,5,90,0.03,0.02,0.05,2.7,False,14,6
160,Minteh,3,6,10,9,87,0.25,0.11,0.36,6.7,True,11,6
160,Minteh,3,6,11,3,90,0.12,0.09,0.21,4.4,False,8,6
160,Minteh,3,6,12,11,88,0.18,0.15,0.33,12.1,True,5,6
160,Minteh,3,6,13,3,83,0.01,0.12,0.13,6.1,False,16,6
160,Minteh,3,6,14,2,90,0.13,0.18,0.31,8.5,True,2,6
160,Minteh,3,6,15,3,71,0.03,0.04,0.07,2.4,True,19,6
160,Minteh,3,6,16,2,90,0.18,0.39,0.57,0.0,False,12,6
161,Enciso,3,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
161,Enciso,3,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
161,Enciso,3,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
161,Enciso,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
161,Enciso,3,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
161,Enciso,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
161,Enciso,3,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
161,Enciso,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
161,Enciso,3,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
161,Enciso,3,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
161,Enciso,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
161,Enciso,3,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
161,Enciso,3,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
161,Enciso,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
161,Enciso,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
161,Enciso,3,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
162,Gruda,3,6,1,1,7,0.31,0.00,0.31,0.5,True,10,6
162,Gruda,3,6,2,1,5,0.06,0.00,0.06,0.5,False,9,6
162,Gruda,3,6,3,8,29,0.78,0.00,0.78,8.5,True,13,6
162,Gruda,3,6,4,1,23,0.00,0.01,0.01,0.1,False,4,6
162,Gruda,3,6,5,2,62,0.09,0.01,0.10,1.7,True,18,6
162,Gruda,3,6,6,4,23,0.00,0.33,0.33,3.7,False,7,6
162,Gruda,3,6,7,2,69,0.33,0.05,0.38,7.4,False,20,6
162,Gruda,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
162,Gruda,3,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
162,Gruda,3,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
162,Gruda,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
162,Gruda,3,6,12,0,1,0.00,0.00,0.00,0.3,True,5,6
162,Gruda,3,6,13,1,6,0.00,0.00,0.00,0.0,False,16,6
162,Gruda,3,6,14,2,76,0.08,0.13,0.21,1.5,True,2,6
162,Gruda,3,6,15,1,18,0.02,0.08,0.10,5.2,True,19,6
162,Gruda,3,6,16,2,63,0.05,0.01,0.06,0.0,False,12,6
163,Hinshelwood,3,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
163,Hinshelwood,3,6,2,1,45,0.00,0.01,0.01,0.6,False,9,6
163,Hinshelwood,3,6,3,2,60,0.00,0.00,0.00,0.6,True,13,6
163,Hinshelwood,3,6,4,1,2,0.00,0.00,0.00,0.0,False,4,6
163,Hinshelwood,3,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
163,Hinshelwood,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
163,Hinshelwood,3,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
163,Hinshelwood,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
163,Hinshelwood,3,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
163,Hinshelwood,3,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
163,Hinshelwood,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
163,Hinshelwood,3,6,12,7,20,0.05,0.00,0.05,5.7,True,5,6
163,Hinshelwood,3,6,13,1,34,0.00,0.00,0.00,0.8,False,16,6
163,Hinshelwood,3,6,14,8,66,0.33,0.06,0.39,6.0,True,2,6
163,Hinshelwood,3,6,15,1,30,0.00,0.07,0.07,1.9,True,19,6
163,Hinshelwood,3,6,16,2,81,0.00,0.00,0.00,0.0,False,12,6
164,O'Riley,3,6,1,10,87,0.79,0.14,0.93,11.5,True,10,6
164,O'Riley,3,6,2,2,90,0.42,0.03,0.45,7.5,False,9,6
164,O'Riley,3,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
164,O'Riley,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
164,O'Riley,3,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
164,O'Riley,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
164,O'Riley,3,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
164,O'Riley,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
164,O'Riley,3,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
164,O'Riley,3,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
164,O'Riley,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
164,O'Riley,3,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
164,O'Riley,3,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
164,O'Riley,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
164,O'Riley,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
164,O'Riley,3,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
165,Sima,3,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
165,Sima,3,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
165,Sima,3,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
165,Sima,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
165,Sima,3,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
165,Sima,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
165,Sima,3,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
165,Sima,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
165,Sima,3,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
165,Sima,3,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
165,Sima,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
165,Sima,3,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
165,Sima,3,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
165,Sima,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
165,Sima,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
165,Sima,3,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
166,Ayari,3,6,1,3,90,0.00,0.12,0.12,1.2,True,10,6
166,Ayari,3,6,2,2,66,0.15,0.02,0.17,3.3,False,9,6
166,Ayari,3,6,3,1,29,0.00,0.01,0.01,3.2,True,13,6
166,Ayari,3,6,4,2,87,0.00,0.07,0.07,1.8,False,4,6
166,Ayari,3,6,5,8,90,0.24,0.02,0.26,6.9,True,18,6
166,Ayari,3,6,6,2,90,0.05,0.16,0.21,3.7,False,7,6
166,Ayari,3,6,7,2,90,0.02,0.04,0.06,3.9,False,20,6
166,Ayari,3,6,8,2,90,0.08,0.02,0.10,5.9,True,15,6
166,Ayari,3,6,9,1,59,0.08,0.01,0.09,1.2,False,14,6
166,Ayari,3,6,10,3,90,0.34,0.02,0.36,5.0,True,11,6
166,Ayari,3,6,11,3,90,0.03,0.01,0.04,1.1,False,8,6
166,Ayari,3,6,12,4,90,0.00,0.08,0.08,3.6,True,5,6
166,Ayari,3,6,13,3,90,0.09,0.01,0.10,0.8,False,16,6
166,Ayari,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
166,Ayari,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
166,Ayari,3,6,16,1,26,0.10,0.02,0.12,0.0,False,12,6
167,Baleba,3,6,1,3,68,0.02,0.01,0.03,1.7,True,10,6
167,Baleba,3,6,2,1,45,0.00,0.00,0.00,1.1,False,9,6
167,Baleba,3,6,3,1,59,0.00,0.00,0.00,0.2,True,13,6
167,Baleba,3,6,4,0,24,0.02,0.00,0.02,0.3,False,4,6
167,Baleba,3,6,5,1,45,0.00,0.00,0.00,0.7,True,18,6
167,Baleba,3,6,6,2,66,0.01,0.01,0.02,0.6,False,7,6
167,Baleba,3,6,7,0,45,0.00,0.00,0.00,0.7,False,20,6
167,Baleba,3,6,8,3,70,0.03,0.12,0.15,1.5,True,15,6
167,Baleba,3,6,9,0,58,0.05,0.00,0.05,0.4,False,14,6
167,Baleba,3,6,10,3,90,0.01,0.01,0.02,1.1,True,11,6
167,Baleba,3,6,11,2,74,0.00,0.02,0.02,0.1,False,8,6
167,Baleba,3,6,12,1,45,0.02,0.01,0.03,1.5,True,5,6
167,Baleba,3,6,13,1,6,0.00,0.00,0.00,0.5,False,16,6
167,Baleba,3,6,14,4,77,0.00,0.03,0.03,2.6,True,2,6
167,Baleba,3,6,15,1,59,0.00,0.01,0.01,0.4,True,19,6
167,Baleba,3,6,16,2,63,0.05,0.00,0.05,0.0,False,12,6
169,Gomez,3,6,1,0,21,0.03,0.03,0.06,2.6,True,10,6
169,Gomez,3,6,2,1,23,0.00,0.01,0.01,0.9,False,9,6
169,Gomez,3,6,3,2,60,0.00,0.00,0.00,0.4,True,13,6
169,Gomez,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
169,Gomez,3,6,5,0,45,0.02,0.06,0.08,2.6,True,18,6
169,Gomez,3,6,6,2,84,0.10,0.01,0.11,0.8,False,7,6
169,Gomez,3,6,7,2,76,0.13,0.01,0.14,3.1,False,20,6
169,Gomez,3,6,8,1,35,0.00,0.01,0.01,2.3,True,15,6
169,Gomez,3,6,9,1,30,0.04,0.00,0.04,1.6,False,14,6
169,Gomez,3,6,10,16,80,1.35,0.01,1.36,18.3,True,11,6
169,Gomez,3,6,11,3,84,0.17,0.29,0.46,13.9,False,8,6
169,Gomez,3,6,12,1,69,0.06,0.02,0.08,0.4,True,5,6
169,Gomez,3,6,13,3,83,0.12,0.25,0.37,6.3,False,16,6
169,Gomez,3,6,14,1,90,0.00,0.01,0.01,1.8,True,2,6
169,Gomez,3,6,15,2,90,0.38,0.09,0.47,5.1,True,19,6
169,Gomez,3,6,16,1,86,1.14,0.02,1.16,0.0,False,12,6
170,Milner,3,6,1,1,2,0.00,0.00,0.00,0.0,True,10,6
170,Milner,3,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
170,Milner,3,6,3,6,30,0.79,0.01,0.80,5.3,True,13,6
170,Milner,3,6,4,1,65,0.00,0.02,0.02,1.3,False,4,6
170,Milner,3,6,5,1,27,0.00,0.03,0.03,1.7,True,18,6
170,Milner,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
170,Milner,3,6,7,1,13,0.00,0.06,0.06,2.5,False,20,6
170,Milner,3,6,8,1,19,0.00,0.00,0.00,0.1,True,15,6
170,Milner,3,6,9,4,31,0.00,0.28,0.28,5.9,False,14,6
170,Milner,3,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
170,Milner,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
170,Milner,3,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
170,Milner,3,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
170,Milner,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
170,Milner,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
170,Milner,3,6,16,1,3,0.00,0.00,0.00,0.0,False,12,6
171,Sarmiento,3,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
171,Sarmiento,3,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
171,Sarmiento,3,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
171,Sarmiento,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
171,Sarmiento,3,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
171,Sarmiento,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
171,Sarmiento,3,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
171,Sarmiento,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
171,Sarmiento,3,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
171,Sarmiento,3,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
171,Sarmiento,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
171,Sarmiento,3,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
171,Sarmiento,3,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
171,Sarmiento,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
171,Sarmiento,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
171,Sarmiento,3,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
172,Watson,3,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
172,Watson,3,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
172,Watson,3,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
172,Watson,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
172,Watson,3,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
172,Watson,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
172,Watson,3,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
172,Watson,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
172,Watson,3,6,9,1,31,0.04,0.01,0.05,1.4,False,14,6
172,Watson,3,6,10,1,9,0.00,0.00,0.00,0.0,True,11,6
172,Watson,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
172,Watson,3,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
172,Watson,3,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
172,Watson,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
172,Watson,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
172,Watson,3,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
173,Wieffer,3,6,1,4,90,0.02,0.02,0.04,4.9,True,10,6
173,Wieffer,3,6,2,3,84,0.00,0.02,0.02,2.2,False,9,6
173,Wieffer,3,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
173,Wieffer,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
173,Wieffer,3,6,5,1,5,0.00,0.01,0.01,0.3,True,18,6
173,Wieffer,3,6,6,3,35,0.00,0.36,0.36,3.4,False,7,6
173,Wieffer,3,6,7,1,69,0.10,0.11,0.21,4.4,False,20,6
173,Wieffer,3,6,8,7,90,0.03,0.01,0.04,3.3,True,15,6
173,Wieffer,3,6,9,4,86,0.00,0.02,0.02,5.2,False,14,6
173,Wieffer,3,6,10,10,90,0.00,0.38,0.38,5.5,True,11,6
173,Wieffer,3,6,11,3,90,0.00,0.04,0.04,4.3,False,8,6
173,Wieffer,3,6,12,4,90,0.05,0.08,0.13,3.6,True,5,6
173,Wieffer,3,6,13,4,90,0.17,0.03,0.20,8.7,False,16,6
173,Wieffer,3,6,14,8,90,0.00,0.04,0.04,5.8,True,2,6
173,Wieffer,3,6,15,2,90,0.56,0.03,0.59,3.7,True,19,6
173,Wieffer,3,6,16,2,90,0.04,0.28,0.32,0.0,False,12,6
174,Yalcouye,3,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
174,Yalcouye,3,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
174,Yalcouye,3,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
174,Yalcouye,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
174,Yalcouye,3,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
174,Yalcouye,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
174,Yalcouye,3,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
174,Yalcouye,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
174,Yalcouye,3,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
174,Yalcouye,3,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
174,Yalcouye,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
174,Yalcouye,3,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
174,Yalcouye,3,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
174,Yalcouye,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
174,Yalcouye,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
174,Yalcouye,3,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
175,Knight,3,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
175,Knight,3,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
175,Knight,3,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
175,Knight,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
175,Knight,3,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
175,Knight,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
175,Knight,3,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
175,Knight,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
175,Knight,3,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
175,Knight,3,6,10,1,1,0.00,0.00,0.00,0.0,True,11,6
175,Knight,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
175,Knight,3,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
175,Knight,3,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
175,Knight,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
175,Knight,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
175,Knight,3,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
176,Mazilu,3,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
176,Mazilu,3,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
176,Mazilu,3,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
176,Mazilu,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
176,Mazilu,3,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
176,Mazilu,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
176,Mazilu,3,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
176,Mazilu,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
176,Mazilu,3,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
176,Mazilu,3,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
176,Mazilu,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
176,Mazilu,3,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
176,Mazilu,3,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
176,Mazilu,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
176,Mazilu,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
176,Mazilu,3,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
177,Moran,3,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
177,Moran,3,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
177,Moran,3,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
177,Moran,3,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
177,Moran,3,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
177,Moran,3,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
177,Moran,3,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
177,Moran,3,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
177,Moran,3,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
177,Moran,3,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
177,Moran,3,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
177,Moran,3,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
177,Moran,3,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
177,Moran,3,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
177,Moran,3,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
177,Moran,3,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
178,Welbeck,4,6,1,1,21,0.00,0.00,0.00,0.5,True,10,6
178,Welbeck,4,6,2,0,90,1.56,0.10,1.66,2.8,False,9,6
178,Welbeck,4,6,3,2,60,0.00,0.17,0.17,1.9,True,13,6
178,Welbeck,4,6,4,2,66,0.09,0.02,0.11,1.3,False,4,6
178,Welbeck,4,6,5,1,15,0.04,0.06,0.10,1.1,True,18,6
178,Welbeck,4,6,6,11,23,0.75,0.00,0.75,11.9,False,7,6
178,Welbeck,4,6,7,1,90,0.00,0.02,0.02,1.7,False,20,6
178,Welbeck,4,6,8,13,89,0.58,0.07,0.65,13.8,True,15,6
178,Welbeck,4,6,9,6,90,0.21,0.03,0.24,9.5,False,14,6
178,Welbeck,4,6,10,6,81,0.92,0.02,0.94,7.0,True,11,6
178,Welbeck,4,6,11,2,84,0.00,0.04,0.04,1.2,False,8,6
178,Welbeck,4,6,12,8,90,0.74,0.02,0.76,7.1,True,5,6
178,Welbeck,4,6,13,2,64,0.07,0.01,0.08,2.4,False,16,6
178,Welbeck,4,6,14,1,23,0.52,0.00,0.52,2.5,True,2,6
178,Welbeck,4,6,15,2,90,0.07,0.02,0.09,3.7,True,19,6
178,Welbeck,4,6,16,1,8,0.00,0.01,0.01,0.0,False,12,6
179,Ferguson,4,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
179,Ferguson,4,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
179,Ferguson,4,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
179,Ferguson,4,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
179,Ferguson,4,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
179,Ferguson,4,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
179,Ferguson,4,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
179,Ferguson,4,6,8,0,0,0.00,0.00,0.00,0.0,True,15,6
179,Ferguson,4,6,9,0,0,0.00,0.00,0.00,0.0,False,14,6
179,Ferguson,4,6,10,0,0,0.00,0.00,0.00,0.0,True,11,6
179,Ferguson,4,6,11,0,0,0.00,0.00,0.00,0.0,False,8,6
179,Ferguson,4,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
179,Ferguson,4,6,13,0,0,0.00,0.00,0.00,0.0,False,16,6
179,Ferguson,4,6,14,0,0,0.00,0.00,0.00,0.0,True,2,6
179,Ferguson,4,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
179,Ferguson,4,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
180,Tzimas,4,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
180,Tzimas,4,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
180,Tzimas,4,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
180,Tzimas,4,6,4,1,23,0.00,0.00,0.00,0.0,False,4,6
180,Tzimas,4,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
180,Tzimas,4,6,6,1,5,0.28,0.00,0.28,1.8,False,7,6
180,Tzimas,4,6,7,4,20,0.05,0.00,0.05,5.1,False,20,6
180,Tzimas,4,6,8,1,19,0.00,0.00,0.00,0.2,True,15,6
180,Tzimas,4,6,9,1,3,0.02,0.05,0.07,2.8,False,14,6
180,Tzimas,4,6,10,1,9,0.00,0.06,0.06,1.4,True,11,6
180,Tzimas,4,6,11,1,5,0.00,0.00,0.00,0.2,False,8,6
180,Tzimas,4,6,12,0,0,0.00,0.00,0.00,0.0,True,5,6
180,Tzimas,4,6,13,5,25,0.09,0.00,0.09,5.7,False,16,6
180,Tzimas,4,6,14,1,23,0.00,0.00,0.00,0.5,True,2,6
180,Tzimas,4,6,15,0,0,0.00,0.00,0.00,0.0,True,19,6
180,Tzimas,4,6,16,0,0,0.00,0.00,0.00,0.0,False,12,6
181,Kostoulas,4,6,1,0,0,0.00,0.00,0.00,0.0,True,10,6
181,Kostoulas,4,6,2,0,0,0.00,0.00,0.00,0.0,False,9,6
181,Kostoulas,4,6,3,0,0,0.00,0.00,0.00,0.0,True,13,6
181,Kostoulas,4,6,4,0,0,0.00,0.00,0.00,0.0,False,4,6
181,Kostoulas,4,6,5,0,0,0.00,0.00,0.00,0.0,True,18,6
181,Kostoulas,4,6,6,0,0,0.00,0.00,0.00,0.0,False,7,6
181,Kostoulas,4,6,7,0,0,0.00,0.00,0.00,0.0,False,20,6
181,Kostoulas,4,6,8,1,1,0.00,0.00,0.00,0.1,True,15,6
181,Kostoulas,4,6,9,5,11,0.27,0.01,0.28,7.5,False,14,6
181,Kostoulas,4,6,10,1,2,0.00,0.00,0.00,0.0,True,11,6
